wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
sheared,235,0.522222222,0.05,/S/i/rd,_/_/S/i/r/d/_/,_/s/h/e/a/r/e/d/,15.32970972
break,43455,96.56666667,0.419064116,br/eI/k,_/b/r/e/k/_/_/,_/b/r/e/a/k/_/_/,208.458629
break,29505,65.56666667,0.384085327,br/eI/k,_/b/r/e/k/_/_/,_/b/r/e/a/k/_/_/,171.7701953
broke,24640,54.75555556,0.367871191,br/oU/k,_/b/r/o/k/_/_/,_/b/r/o/k/e/_/_/,156.971335
bread,18456,41.01333333,0.341980996,br/E/d,_/b/r/E/d/_/_/,_/b/r/e/a/d/_/_/,135.8528616
bread,25,0.055555556,0.05,br/E/d,_/b/r/E/d/_/_/,_/b/r/e/a/d/_/_/,5
prawn,173,0.384444444,0.05,pr/O/n,_/p/r/a/n/_/_/,_/p/r/a/w/n/_/_/,13.15294644
clade,42,0.093333333,0.05,kl/eI/d,_/k/l/e/d/_/_/,_/c/l/a/d/e/_/_/,6.480740698
lice,671,1.491111111,0.083503746,l/aI/s,_/_/l/Y/s/_/_/,_/_/l/i/c/e/_/_/,25.90366769
louse,132,0.293333333,0.05,l/AU/s,_/_/l/A/s/_/_/,_/_/l/o/u/s/e/_/,11.48912529
hike,3963,8.806666667,0.208872839,h/aI/k,_/_/h/Y/k/_/_/,_/_/h/i/k/e/_/_/,62.95236294
hike,1796,3.991111111,0.147081482,h/aI/k,_/_/h/Y/k/_/_/,_/_/h/i/k/e/_/_/,42.3792402
lull,860,1.911111111,0.097758126,l/@/l,_/_/l/^/l/_/_/,_/_/l/u/l/l/_/_/,29.3257566
lull,84,0.186666667,0.05,l/@/l,_/_/l/^/l/_/_/,_/_/l/u/l/l/_/_/,9.16515139
forced,4054,9.008888889,0.210740215,f/oU/rst,_/_/f/o/r/s/t/,_/_/f/o/r/c/e/d/,63.67102952
phase,15035,33.41111111,0.323719301,f/eI/z,_/_/f/e/z/_/_/,_/p/h/a/s/e/_/_/,122.6172908
phase,139,0.308888889,0.05,f/eI/z,_/_/f/e/z/_/_/,_/p/h/a/s/e/_/_/,11.78982612
thresh,24,0.053333333,0.05,/T/r/E/S/,_/T/r/E/S/_/_/,t/h/r/e/s/h/_/_/,4.898979486
toast,3742,8.315555556,0.204172479,t/oU/st,_/_/t/o/s/t/_/,_/_/t/o/a/s/t/_/,61.17188897
toast,1208,2.684444444,0.119311321,t/oU/st,_/_/t/o/s/t/_/,_/_/t/o/a/s/t/_/,34.75629439
stead,400,0.888888889,0.058185347,st/E/d,_/s/t/E/d/_/_/,_/s/t/e/a/d/_/_/,20
steak,4914,10.92,0.226727203,st/eI/k,_/s/t/e/k/_/_/,_/s/t/e/a/k/_/_/,70.09992867
steal,6341,14.09111111,0.248308149,st/i/l,_/s/t/i/l/_/_/,_/s/t/e/a/l/_/_/,79.63039621
stole,5483,12.18444444,0.235951026,st/oU/l,_/s/t/o/l/_/_/,_/s/t/o/l/e/_/_/,74.04728219
steal,339,0.753333333,0.051372232,st/i/l,_/s/t/i/l/_/_/,_/s/t/e/a/l/_/_/,18.41195264
steam,7420,16.48888889,0.261798958,st/i/m,_/s/t/i/m/_/_/,_/s/t/e/a/m/_/_/,86.13942187
steam,125,0.277777778,0.05,st/i/m,_/s/t/i/m/_/_/,_/s/t/e/a/m/_/_/,11.18033989
ghoul,170,0.377777778,0.05,g/u/l,_/_/g/u/l/_/_/,_/g/h/o/u/l/_/_/,13.03840481
bier,144,0.32,0.05,b/i/r,_/_/b/i/r/_/_/,_/_/b/i/e/r/_/_/,12
frump,18,0.04,0.05,fr/@/mp,_/f/r/^/m/p/_/,_/f/r/u/m/p/_/_/,4.242640687
ill,11455,25.45555556,0.299665883,/I/l,_/_/_/I/l/_/_/,_/_/_/i/l/l/_/_/,107.0280337
ill,728,1.617777778,0.088041271,/I/l,_/_/_/I/l/_/_/,_/_/_/i/l/l/_/_/,26.98147513
ilk,459,1.02,0.064324992,/I/lk,_/_/_/I/l/k/_/,_/_/_/i/l/k/_/_/,21.42428529
spear,1416,3.146666667,0.130123836,sp/i/r,_/s/p/i/r/_/_/,_/s/p/e/a/r/_/_/,37.62977544
spear,216,0.48,0.05,sp/i/r,_/s/p/i/r/_/_/,_/s/p/e/a/r/_/_/,14.69693846
speak,48542,107.8711111,0.429093838,sp/i/k,_/s/p/i/k/_/_/,_/s/p/e/a/k/_/_/,220.3224909
spoke,35217,78.26,0.400052696,sp/oU/k,_/s/p/o/k/_/_/,_/s/p/o/k/e/_/_/,187.6619301
spake,54,0.12,0.05,sp/eI/k,_/s/p/e/k/_/_/,_/s/p/a/k/e/_/_/,7.348469228
thrice,230,0.511111111,0.05,/T/r/aI/s,_/T/r/Y/s/_/_/,t/h/r/i/c/e/_/_/,15.16575089
leech,184,0.408888889,0.05,l/i/tS/,_/_/l/i/C/_/_/,_/_/l/e/e/c/h/_/,13.56465997
hoist,564,1.253333333,0.07432583,h/Oi/st,_/_/h/O/s/t/_/,_/_/h/o/i/s/t/_/,23.74868417
hoist,162,0.36,0.05,h/Oi/st,_/_/h/O/s/t/_/,_/_/h/o/i/s/t/_/,12.72792206
stink,939,2.086666667,0.103115383,st/I/N/k,_/s/t/I/G/k/_/,_/s/t/i/n/k/_/_/,30.64310689
stink,754,1.675555556,0.09003857,st/I/N/k,_/s/t/I/G/k/_/,_/s/t/i/n/k/_/_/,27.45906044
stank,382,0.848888889,0.056227146,st/&/N/k,_/s/t/@/G/k/_/,_/s/t/a/n/k/_/_/,19.54482029
stunk,192,0.426666667,0.05,st/@/N/k,_/s/t/^/G/k/_/,_/s/t/u/n/k/_/_/,13.85640646
sting,1915,4.255555556,0.151804749,st/I/N/,_/s/t/I/G/_/_/,_/s/t/i/n/g/_/_/,43.76071297
stung,1644,3.653333333,0.140670483,st/@/N/,_/s/t/^/G/_/_/,_/s/t/u/n/g/_/_/,40.54626987
sting,651,1.446666667,0.081856752,st/I/N/,_/s/t/I/G/_/_/,_/s/t/i/n/g/_/_/,25.51470164
brake,2273,5.051111111,0.16470055,br/eI/k,_/b/r/e/k/_/_/,_/b/r/a/k/e/_/_/,47.67598976
brake,623,1.384444444,0.079499985,br/eI/k,_/b/r/e/k/_/_/,_/b/r/a/k/e/_/_/,24.95996795
stint,1952,4.337777778,0.153224982,st/I/nt,_/s/t/I/n/t/_/,_/s/t/i/n/t/_/_/,44.18144407
stint,89,0.197777778,0.05,st/I/nt,_/s/t/I/n/t/_/,_/s/t/i/n/t/_/_/,9.433981132
nib,97,0.215555556,0.05,n/I/b,_/_/n/I/b/_/_/,_/_/n/i/b/_/_/_/,9.848857802
nibs,69,0.153333333,0.05,n/I/bz,_/_/n/I/b/z/_/,_/_/n/i/b/s/_/_/,8.306623863
swell,1213,2.695555556,0.119586805,sw/E/l,_/s/w/E/l/_/_/,_/s/w/e/l/l/_/_/,34.82814953
swell,948,2.106666667,0.103706265,sw/E/l,_/s/w/E/l/_/_/,_/s/w/e/l/l/_/_/,30.78960864
swell,401,0.891111111,0.058292917,sw/E/l,_/s/w/E/l/_/_/,_/s/w/e/l/l/_/_/,20.02498439
nix,270,0.6,0.05,n/I/ks,_/_/n/I/k/s/_/,_/_/n/i/x/_/_/_/,16.43167673
nip,323,0.717777778,0.05,n/I/p,_/_/n/I/p/_/_/,_/_/n/i/p/_/_/_/,17.97220076
nip,284,0.631111111,0.05,n/I/p,_/_/n/I/p/_/_/,_/_/n/i/p/_/_/_/,16.85229955
nit,207,0.46,0.05,n/I/t,_/_/n/I/t/_/_/,_/_/n/i/t/_/_/_/,14.38749457
drip,1122,2.493333333,0.114438362,dr/I/p,_/d/r/I/p/_/_/,_/d/r/i/p/_/_/_/,33.49626845
drip,759,1.686666667,0.090417717,dr/I/p,_/d/r/I/p/_/_/,_/d/r/i/p/_/_/_/,27.54995463
rile,134,0.297777778,0.05,r/aI/l,_/_/r/Y/l/_/_/,_/_/r/i/l/e/_/_/,11.5758369
rill,46,0.102222222,0.05,r/I/l,_/_/r/I/l/_/_/,_/_/r/i/l/l/_/_/,6.782329983
cede,415,0.922222222,0.059785761,s/i/d,_/_/s/i/d/_/_/,_/_/c/e/d/e/_/_/,20.37154879
baht,129,0.286666667,0.05,b/A/t,_/_/b/a/t/_/_/,_/_/b/a/h/t/_/_/,11.35781669
ply,344,0.764444444,0.051950175,pl/aI/,_/p/l/Y/_/_/_/,_/p/l/y/_/_/_/_/,18.54723699
ply,128,0.284444444,0.05,pl/aI/,_/p/l/Y/_/_/_/,_/p/l/y/_/_/_/_/,11.3137085
croak,144,0.32,0.05,kr/oU/k,_/k/r/o/k/_/_/,_/c/r/o/a/k/_/_/,12
croak,120,0.266666667,0.05,kr/oU/k,_/k/r/o/k/_/_/,_/c/r/o/a/k/_/_/,10.95445115
treble,214,0.475555556,0.05,tr/E/b?l,_/t/r/E/b/l/_/,_/t/r/e/b/l/e/_/,14.62873884
treble,125,0.277777778,0.05,tr/E/b?l,_/t/r/E/b/l/_/,_/t/r/e/b/l/e/_/,11.18033989
loin,609,1.353333333,0.078298437,l/Oi/n,_/_/l/O/n/_/_/,_/_/l/o/i/n/_/_/,24.67792536
deal,49585,110.1888889,0.431021101,d/i/l,_/_/d/i/l/_/_/,_/_/d/e/a/l/_/_/,222.676896
deal,32534,72.29777778,0.392898032,d/i/l,_/_/d/i/l/_/_/,_/_/d/e/a/l/_/_/,180.3718382
dealt,7640,16.97777778,0.264321343,d/E/lt,_/_/d/E/l/t/_/,_/_/d/e/a/l/t/_/,87.40709353
stake,9489,21.08666667,0.283153023,st/eI/k,_/s/t/e/k/_/_/,_/s/t/a/k/e/_/_/,97.41149829
stake,954,2.12,0.104098077,st/eI/k,_/s/t/e/k/_/_/,_/s/t/a/k/e/_/_/,30.88689042
shrine,2953,6.562222222,0.185095349,/S/r/aI/n,_/S/r/Y/n/_/_/,s/h/r/i/n/e/_/_/,54.34151268
shrink,2368,5.262222222,0.167837967,/S/r/I/N/k,_/S/r/I/G/k/_/,s/h/r/i/n/k/_/_/,48.66210024
shrunk,1260,2.8,0.122136591,/S/r/@/N/k,_/S/r/^/G/k/_/,s/h/r/u/n/k/_/_/,35.4964787
shrank,1111,2.468888889,0.113795929,/S/r/&/N/k,_/S/r/@/G/k/_/,s/h/r/a/n/k/_/_/,33.33166662
shrink,923,2.051111111,0.102055408,/S/r/I/N/k,_/S/r/I/G/k/_/,s/h/r/i/n/k/_/_/,30.38091506
troupe,1113,2.473333333,0.113913071,tr/u/p,_/t/r/u/p/_/_/,_/t/r/o/u/p/e/_/,33.36165464
ketch,52,0.115555556,0.05,k/E/tS/,_/_/k/E/C/_/_/,_/_/k/e/t/c/h/_/,7.211102551
dance,20874,46.38666667,0.352991932,d/&/ns,_/_/d/@/n/s/_/,_/_/d/a/n/c/e/_/,144.4783721
dance,9543,21.20666667,0.283648745,d/&/ns,_/_/d/@/n/s/_/,_/_/d/a/n/c/e/_/,97.68827975
brown,26653,59.22888889,0.374931783,br/AU/n,_/b/r/A/n/_/_/,_/b/r/o/w/n/_/_/,163.2574654
brown,137,0.304444444,0.05,br/AU/n,_/b/r/A/n/_/_/,_/b/r/o/w/n/_/_/,11.70469991
rouge,1563,3.473333333,0.137061285,r/u/Z/,_/_/r/u/B/_/_/,_/_/r/o/u/g/e/_/,39.5347948
gawk,228,0.506666667,0.05,g/O/k,_/_/g/a/k/_/_/,_/_/g/a/w/k/_/_/,15.09966887
gawk,32,0.071111111,0.05,g/O/k,_/_/g/a/k/_/_/,_/_/g/a/w/k/_/_/,5.656854249
gorge,1500,3.333333333,0.134152261,g/O/r/dZ/,_/_/g/o/r/J/_/,_/_/g/o/r/g/e/_/,38.72983346
gorged,120,0.266666667,0.05,g/O/r/dZ/d,_/_/g/o/r/J/d/,_/_/g/o/r/g/e/d/,10.95445115
buck,8948,19.88444444,0.278032484,b/@/k,_/_/b/^/k/_/_/,_/_/b/u/c/k/_/_/,94.59386872
bucks,7315,16.25555556,0.260570127,b/@/ks,_/_/b/^/k/s/_/,_/_/b/u/c/k/s/_/,85.52777327
bucked,425,0.944444444,0.060837359,b/@/kt,_/_/b/^/k/t/_/,_/_/b/u/c/k/e/d/,20.61552813
buck,155,0.344444444,0.05,b/@/k,_/_/b/^/k/_/_/,_/_/b/u/c/k/_/_/,12.4498996
bucks,44,0.097777778,0.05,b/@/ks,_/_/b/^/k/s/_/,_/_/b/u/c/k/s/_/,6.633249581
marked,3516,7.813333333,0.199102221,m/A/rkt,_/_/m/a/r/k/t/,_/_/m/a/r/k/e/d/,59.29586832
schlock,87,0.193333333,0.05,/S/l/A/k,_/S/l/a/k/_/_/,c/h/l/o/c/k/_/s/,9.327379053
club,42126,93.61333333,0.416252004,kl/@/b,_/k/l/^/b/_/_/,_/c/l/u/b/_/_/_/,205.2461936
club,81,0.18,0.05,kl/@/b,_/k/l/^/b/_/_/,_/c/l/u/b/_/_/_/,9
clue,5233,11.62888889,0.232012401,kl/u/,_/k/l/u/_/_/_/,_/c/l/u/e/_/_/_/,72.33947747
clue,70,0.155555556,0.05,kl/u/,_/k/l/u/_/_/_/,_/c/l/u/e/_/_/_/,8.366600265
blithe,208,0.462222222,0.05,bl/aI/D/,_/b/l/Y/D/_/_/,_/b/l/i/t/h/e/_/,14.4222051
wrote,57717,128.26,0.444798776,r/oU/t,_/_/r/o/t/_/_/,_/w/r/o/t/e/_/_/,240.2436263
write,45316,100.7022222,0.422862081,r/aI/t,_/_/r/Y/t/_/_/,_/w/r/i/t/e/_/_/,212.8755505
writ,225,0.5,0.05,r/I/t,_/_/r/I/t/_/_/,_/w/r/i/t/_/_/_/,15
bawd,30,0.066666667,0.05,b/O/d,_/_/b/a/d/_/_/,_/_/b/a/w/d/_/_/,5.477225575
dive,2363,5.251111111,0.167675495,d/aI/v,_/_/d/Y/v/_/_/,_/_/d/i/v/e/_/_/,48.61069841
dive,1842,4.093333333,0.148936305,d/aI/v,_/_/d/Y/v/_/_/,_/_/d/i/v/e/_/_/,42.91852747
dove,678,1.506666667,0.084073259,d/@/v,_/_/d/^/v/_/_/,_/_/d/o/v/e/_/_/,26.03843313
bawl,95,0.211111111,0.05,b/O/l,_/_/b/a/l/_/_/,_/_/b/a/w/l/_/_/,9.746794345
paunch,236,0.524444444,0.05,p/O/n/tS/,_/_/p/a/n/C/_/,_/_/p/a/u/n/c/h/,15.3622915
zap,405,0.9,0.058721935,z/&/p,_/_/z/@/p/_/_/,_/_/z/a/p/_/_/_/,20.1246118
zap,149,0.331111111,0.05,z/&/p,_/_/z/@/p/_/_/,_/_/z/a/p/_/_/_/,12.20655562
thaw,530,1.177777778,0.071205575,/T/O/,_/_/T/a/_/_/_/,_/t/h/a/w/_/_/_/,23.02172887
thaw,525,1.166666667,0.070737604,/T/O/,_/_/T/a/_/_/_/,_/t/h/a/w/_/_/_/,22.91287847
thai,2409,5.353333333,0.169159466,t/aI/,_/_/t/Y/_/_/_/,_/t/h/a/i/_/_/_/,49.08156477
thai,302,0.671111111,0.05,t/aI/,_/_/t/Y/_/_/_/,_/t/h/a/i/_/_/_/,17.3781472
than,665133,1478.073333,0.667786636,/D/&/n,_/_/D/@/n/_/_/,_/t/h/a/n/_/_/_/,815.556865
than,63201,140.4466667,0.453041558,/D/&/n,_/_/D/@/n/_/_/,_/t/h/a/n/_/_/_/,251.3980907
sledge,314,0.697777778,0.05,sl/E/dZ/,_/s/l/E/J/_/_/,_/s/l/e/d/g/e/_/,17.72004515
teeth,20250,45,0.350274784,t/i/T/,_/_/t/i/T/_/_/,_/_/t/e/e/t/h/_/,142.3024947
tooth,3446,7.657777778,0.197473035,t/u/T/,_/_/t/u/T/_/_/,_/_/t/o/o/t/h/_/,58.70264049
cleave,120,0.266666667,0.05,kl/i/v,_/k/l/i/v/_/_/,_/c/l/e/a/v/e/_/,10.95445115
skew,257,0.571111111,0.05,sk/j/u/,_/s/k/W/_/_/_/,_/s/k/e/w/_/_/_/,16.03121954
skew,160,0.355555556,0.05,sk/j/u/,_/s/k/W/_/_/_/,_/s/k/e/w/_/_/_/,12.64911064
crumbs,2523,5.606666667,0.172736613,kr/@/mz,_/k/r/^/m/z/_/,_/c/r/u/m/b/s/_/,50.22947342
crumb,767,1.704444444,0.091021102,kr/@/m,_/k/r/^/m/_/_/,_/c/r/u/m/b/_/_/,27.69476485
charged,741,1.646666667,0.089045371,/tS/A/r/dZ/d,_/_/C/a/r/J/d/,_/c/h/a/r/g/e/d/,27.22131518
peak,11739,26.08666667,0.301822752,p/i/k,_/_/p/i/k/_/_/,_/_/p/e/a/k/_/_/,108.3466658
peaked,1530,3.4,0.135549052,p/i/kt,_/_/p/i/k/t/_/,_/_/p/e/a/k/e/d/,39.11521443
peak,766,1.702222222,0.090945896,p/i/k,_/_/p/i/k/_/_/,_/_/p/e/a/k/_/_/,27.67670501
squirm,393,0.873333333,0.057428797,skw/@/rm,s/k/w/^/r/m/_/,_/s/q/u/i/r/m/_/,19.8242276
squirm,127,0.282222222,0.05,skw/@/rm,s/k/w/^/r/m/_/,_/s/q/u/i/r/m/_/,11.26942767
squire,486,1.08,0.067002881,skw/aI/r,s/k/w/Y/r/_/_/,_/s/q/u/i/r/e/_/,22.04540769
squirt,295,0.655555556,0.05,skw/@/rt,s/k/w/^/r/t/_/,_/s/q/u/i/r/t/_/,17.17556404
squirt,270,0.6,0.05,skw/@/rt,s/k/w/^/r/t/_/,_/s/q/u/i/r/t/_/,16.43167673
strained,1455,3.233333333,0.132016257,str/eI/nd,s/t/r/e/n/d/_/,s/t/r/a/i/n/e/d/,38.14446225
yous,105,0.233333333,0.05,/j/u/z,_/_/j/u/z/_/_/,_/_/y/o/u/s/_/_/,10.24695077
your,769838,1710.751111,0.681153137,/j/U/r,_/_/j/o/r/_/_/,_/_/y/o/u/r/_/_/,877.4041258
lymph,989,2.197777778,0.106350798,l/I/mf,_/_/l/I/m/f/_/,_/_/l/y/m/p/h/_/,31.44837039
weft,167,0.371111111,0.05,w/E/ft,_/_/w/E/f/t/_/,_/_/w/e/f/t/_/_/,12.92284798
yon,412,0.915555556,0.05946791,/j/A/n,_/_/j/a/n/_/_/,_/_/y/o/n/_/_/_/,20.29778313
yon,138,0.306666667,0.05,/j/A/n,_/_/j/a/n/_/_/,_/_/y/o/n/_/_/_/,11.74734012
yod,46,0.102222222,0.05,/j/U/d,_/_/j/a/d/_/_/,_/_/y/o/d/_/_/_/,6.782329983
that,3921414,8714.253333,0.830055167,/D/&/t,_/_/D/@/t/_/_/,_/t/h/a/t/_/_/_/,1000
that,1968632,4374.737778,0.767019964,/D/&/t,_/_/D/@/t/_/_/,_/t/h/a/t/_/_/_/,1000
that,49416,109.8133333,0.430711565,/D/&/t,_/_/D/@/t/_/_/,_/t/h/a/t/_/_/_/,222.2970985
you,3568520,7930.044444,0.821428762,/j/u/,_/_/j/W/_/_/_/,_/_/y/o/u/_/_/_/,1000
rogue,2081,4.624444444,0.158010972,r/oU/g,_/_/r/o/g/_/_/,_/_/r/o/g/u/e/_/,45.61797891
rogue,218,0.484444444,0.05,r/oU/g,_/_/r/o/g/_/_/,_/_/r/o/g/u/e/_/,14.76482306
fence,11193,24.87333333,0.29762997,f/E/ns,_/_/f/E/n/s/_/,_/_/f/e/n/c/e/_/,105.7969754
fence,219,0.486666667,0.05,f/E/ns,_/_/f/E/n/s/_/,_/_/f/e/n/c/e/_/,14.79864859
trunk,7325,16.27777778,0.260687872,tr/@/N/k,_/t/r/^/G/k/_/,_/t/r/u/n/k/_/_/,85.58621384
swash,40,0.088888889,0.05,sw/A/S/,_/s/w/a/S/_/_/,_/s/w/a/s/h/_/_/,6.32455532
tried,582,1.293333333,0.075935631,tr/aI/d,_/t/r/Y/d/_/_/,_/t/r/i/e/d/_/_/,24.12467616
rude,3392,7.537777778,0.196196108,rYd,_/_/r/u/d/_/_/,_/_/r/u/d/e/_/_/,58.24087911
a,10327063,22949.02889,0.918637925,/eI/,_/_/_/e/_/_/_/,_/_/_/a/_/_/_/_/,1000
an,1495549,3323.442222,0.741881508,/A/n,_/_/_/a/n/_/_/,_/_/_/a/n/_/_/_/,1000
a,382,0.848888889,0.056227146,/eI/,_/_/_/e/_/_/_/,_/_/_/a/_/_/_/_/,19.54482029
egg,14802,32.89333333,0.322332236,/E/g,_/_/_/E/g/_/_/,_/_/_/e/g/g/_/_/,121.6634703
egg,38,0.084444444,0.05,/E/g,_/_/_/E/g/_/_/,_/_/_/e/g/g/_/_/,6.164414003
balm,884,1.964444444,0.099419073,b/A/m,_/_/b/a/m/_/_/,_/_/b/a/l/m/_/_/,29.73213749
mist,3879,8.62,0.207114608,m/I/st,_/_/m/I/s/t/_/,_/_/m/i/s/t/_/_/,62.28161848
mist,154,0.342222222,0.05,m/I/st,_/_/m/I/s/t/_/,_/_/m/i/s/t/_/_/,12.40967365
bowed,209,0.464444444,0.05,b/oU/d,_/_/b/o/d/_/_/,_/_/b/o/w/e/d/_/,14.45683229
bride,5497,12.21555556,0.236166655,br/aI/d,_/b/r/Y/d/_/_/,_/b/r/i/d/e/_/_/,74.14175612
sty,120,0.266666667,0.05,st/aI/,_/s/t/Y/_/_/_/,_/s/t/y/_/_/_/_/,10.95445115
lid,5062,11.24888889,0.229217284,l/I/d,_/_/l/I/d/_/_/,_/_/l/i/d/_/_/_/,71.14773363
lip,8380,18.62222222,0.272328949,l/I/p,_/_/l/I/p/_/_/,_/_/l/i/p/_/_/_/,91.54233993
lipped,40,0.088888889,0.05,l/I/pt,_/_/l/I/p/t/_/,_/_/l/i/p/p/e/d/,6.32455532
watt,272,0.604444444,0.05,w/A/t,_/_/w/a/t/_/_/,_/_/w/a/t/t/_/_/,16.4924225
clear,75633,168.0733333,0.469363917,kl/i/r,_/k/l/i/r/_/_/,_/c/l/e/a/r/_/_/,275.0145451
clear,9685,21.52222222,0.284939635,kl/i/r,_/k/l/i/r/_/_/,_/c/l/e/a/r/_/_/,98.41239759
clear,4382,9.737777778,0.217171326,kl/i/r,_/k/l/i/r/_/_/,_/c/l/e/a/r/_/_/,66.19667665
cleat,293,0.651111111,0.05,kl/i/t,_/k/l/i/t/_/_/,_/c/l/e/a/t/_/_/,17.11724277
clean,26339,58.53111111,0.373865668,kl/i/n,_/k/l/i/n/_/_/,_/c/l/e/a/n/_/_/,162.292945
clean,10316,22.92444444,0.29046535,kl/i/n,_/k/l/i/n/_/_/,_/c/l/e/a/n/_/_/,101.5677114
clean,80,0.177777778,0.05,kl/i/n,_/k/l/i/n/_/_/,_/c/l/e/a/n/_/_/,8.94427191
clean,57,0.126666667,0.05,kl/i/n,_/k/l/i/n/_/_/,_/c/l/e/a/n/_/_/,7.549834435
fosse,35,0.077777778,0.05,f/A/s,_/_/f/a/s/_/_/,_/_/f/o/s/s/e/_/,5.916079783
both,166517,370.0377778,0.541270871,b/oU/T/,_/_/b/o/T/_/_/,_/_/b/o/t/h/_/_/,408.0649458
both,120850,268.5555556,0.512037764,b/oU/T/,_/_/b/o/T/_/_/,_/_/b/o/t/h/_/_/,347.6348659
gaunt,773,1.717777778,0.091471044,g/O/nt,_/_/g/a/n/t/_/,_/_/g/a/u/n/t/_/,27.80287755
nape,640,1.422222222,0.080938106,n/eI/p,_/_/n/e/p/_/_/,_/_/n/a/p/e/_/_/,25.29822128
coarse,2445,5.433333333,0.170304273,k/oU/rs,_/_/k/o/r/s/_/,_/_/c/o/a/r/s/e/,49.44694126
while,269151,598.1133333,0.585107068,w/aI/l,_/_/w/Y/l/_/_/,_/w/h/i/l/e/_/_/,518.7976484
while,33809,75.13111111,0.396367871,w/aI/l,_/_/w/Y/l/_/_/,_/w/h/i/l/e/_/_/,183.8722383
while,336,0.746666667,0.051023706,w/aI/l,_/_/w/Y/l/_/_/,_/w/h/i/l/e/_/_/,18.33030278
fleet,5989,13.30888889,0.243438703,fl/i/t,_/f/l/i/t/_/_/,_/f/l/e/e/t/_/_/,77.38862966
fleet,166,0.368888889,0.05,fl/i/t,_/f/l/i/t/_/_/,_/f/l/e/e/t/_/_/,12.88409873
gimp,73,0.162222222,0.05,g/I/mp,_/_/g/I/m/p/_/,_/_/g/i/m/p/_/_/,8.544003745
jibe,159,0.353333333,0.05,/dZ/aI/b,_/_/J/Y/b/_/_/,_/_/j/i/b/e/_/_/,12.60952021
jibe,60,0.133333333,0.05,/dZ/aI/b,_/_/J/Y/b/_/_/,_/_/j/i/b/e/_/_/,7.745966692
dreck,48,0.106666667,0.05,dr/E/k,_/d/r/E/k/_/_/,_/d/r/e/c/k/_/_/,6.92820323
wrack,38,0.084444444,0.05,r/&/k,_/_/r/@/k/_/_/,_/w/r/a/c/k/_/_/,6.164414003
wrack,34,0.075555556,0.05,r/&/k,_/_/r/@/k/_/_/,_/w/r/a/c/k/_/_/,5.830951895
mauve,403,0.895555556,0.058507677,m/oU/v,_/_/m/o/v/_/_/,_/_/m/a/u/v/e/_/,20.0748599
some,769053,1709.006667,0.681059854,s/@/m,_/_/s/^/m/_/_/,_/_/s/o/m/e/_/_/,876.9566694
some,276,0.613333333,0.05,s/@/m,_/_/s/^/m/_/_/,_/_/s/o/m/e/_/_/,16.61324773
schmaltz,98,0.217777778,0.05,/S/m/A/lts,_/S/m/a/l/t/s/,c/h/m/a/l/t/z/s/,9.899494937
gnome,187,0.415555556,0.05,n/oU/m,_/_/n/o/m/_/_/,_/g/n/o/m/e/_/_/,13.67479433
hinge,1089,2.42,0.112497367,h/I/n/dZ/,_/_/h/I/n/J/_/,_/_/h/i/n/g/e/_/,33
hinge,32,0.071111111,0.05,h/I/n/dZ/,_/_/h/I/n/J/_/,_/_/h/i/n/g/e/_/,5.656854249
ide,90,0.2,0.05,/aI/d,_/_/_/Y/d/_/_/,_/_/_/i/d/e/_/_/,9.486832981
ides,72,0.16,0.05,/aI/dz,_/_/_/Y/d/z/_/,_/_/_/i/d/e/s/_/,8.485281374
block,24738,54.97333333,0.368227841,bl/A/k,_/b/l/a/k/_/_/,_/b/l/o/c/k/_/_/,157.2831841
block,6109,13.57555556,0.245128021,bl/A/k,_/b/l/a/k/_/_/,_/b/l/o/c/k/_/_/,78.16009212
douse,261,0.58,0.05,d/AU/s,_/_/d/A/s/_/_/,_/_/d/o/u/s/e/_/,16.15549442
frost,1888,4.195555556,0.150754269,fr/O/st,_/f/r/a/s/t/_/,_/f/r/o/s/t/_/_/,43.45112196
frost,20,0.044444444,0.05,fr/O/st,_/f/r/a/s/t/_/,_/f/r/o/s/t/_/_/,4.472135955
reed,844,1.875555556,0.096633835,r/i/d,_/_/r/i/d/_/_/,_/_/r/e/e/d/_/_/,29.05167809
reef,2534,5.631111111,0.173074491,r/i/f,_/_/r/i/f/_/_/,_/_/r/e/e/f/_/_/,50.33885179
frosh,29,0.064444444,0.05,fr/A/S/,_/f/r/a/S/_/_/,_/f/r/o/s/h/_/_/,5.385164807
reek,206,0.457777778,0.05,r/i/k,_/_/r/i/k/_/_/,_/_/r/e/e/k/_/_/,14.35270009
reek,138,0.306666667,0.05,r/i/k,_/_/r/i/k/_/_/,_/_/r/e/e/k/_/_/,11.74734012
reel,1821,4.046666667,0.1480942,r/i/l,_/_/r/i/l/_/_/,_/_/r/e/e/l/_/_/,42.67317659
reel,441,0.98,0.062495171,r/i/l,_/_/r/i/l/_/_/,_/_/r/e/e/l/_/_/,21
skulk,53,0.117777778,0.05,sk/@/lk,_/s/k/^/l/k/_/,_/s/k/u/l/k/_/_/,7.280109889
skull,6137,13.63777778,0.245517747,sk/@/l,_/s/k/^/l/_/_/,_/s/k/u/l/l/_/_/,78.33900689
nab,328,0.728888889,0.050087759,n/&/b,_/_/n/@/b/_/_/,_/_/n/a/b/_/_/_/,18.11077028
